learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
2,8,5,0.201,0.881,1,0.867157,0
3,10,3,0.215,0.875,1,0.663483,33
3,10,7,0.215,0.875,1,0.741943,12
3,10,9,0.215,0.875,1,0.605499,25
4,13,1,0.229,0.865,1,0.534973,25
4,13,2,0.229,0.865,1,0.936829,39
4,13,3,0.229,0.865,1,0.965454,36
5,9,0,0.22,0.871,1,0.336609,39
5,9,5,0.22,0.871,1,0.801422,8
5,9,8,0.22,0.871,1,0.899994,43
6,19,6,0.22,0.863,1,0.737823,8
6,19,7,0.22,0.863,1,0.887848,43
6,19,10,0.22,0.863,1,0.496643,24
6,19,11,0.22,0.863,1,0.41333,3
6,19,17,0.22,0.863,1,0.186646,29
7,8,5,0.209,0.866,1,0.944855,5
8,10,1,0.223,0.887,1,0.349945,5
8,10,8,0.223,0.887,1,0.368713,44
9,13,1,0.199,0.871,1,0.323975,7
9,13,8,0.199,0.871,1,0.656494,28
9,13,9,0.199,0.871,1,0.721954,26
10,7,5,0.2,0.876,1,0.606232,34
11,2,1,0.194,0.867,1,0.240051,34
12,19,4,0.221,0.877,1,0.366913,46
12,19,13,0.221,0.877,1,0.832092,40
12,19,17,0.221,0.877,1,0.250702,36
13,8,5,0.232,0.87,1,0.957672,36
13,8,7,0.232,0.87,1,0.095398,7
14,7,1,0.219,0.871,1,0.263275,36
14,7,6,0.219,0.871,1,0.879791,17
15,15,0,0.218,0.879,1,0.950378,17
15,15,2,0.218,0.879,1,0.544647,0
15,15,5,0.218,0.879,1,0.888245,5
15,15,14,0.218,0.879,1,0.516663,30
16,8,0,0.201,0.854,1,0.789825,5
16,8,1,0.201,0.854,1,0.444214,30
16,8,6,0.201,0.854,1,0.74826,17
17,16,2,0.22,0.885,1,0.116608,42
17,16,4,0.22,0.885,1,0.041321,29
17,16,7,0.22,0.885,1,0.211884,5
17,16,9,0.22,0.885,1,0.090302,44
17,16,13,0.22,0.885,1,0.597443,28
17,16,15,0.22,0.885,1,0.995514,23
18,10,3,0.213,0.871,1,0.547913,28
18,10,4,0.213,0.871,1,0.187653,23
18,10,5,0.213,0.871,1,0.194611,4
19,5,1,0.203,0.874,1,0.828979,4
20,16,4,0.203,0.875,1,0.36969,4
20,16,6,0.203,0.875,1,0.308472,23
20,16,13,0.203,0.875,1,0.958221,43
22,11,2,0.213,0.886,1,0.750488,43
24,12,0,0.204,0.882,1,0.956757,18
24,12,7,0.204,0.882,1,0.849548,3
24,12,8,0.204,0.882,1,0.522003,41
25,15,3,0.222,0.878,1,0.364105,11
25,15,4,0.222,0.878,1,0.304962,44
25,15,5,0.222,0.878,1,0.095032,32
25,15,8,0.222,0.878,1,0.982819,30
25,15,9,0.222,0.878,1,0.694489,21
25,15,12,0.222,0.878,1,0.462921,31
26,20,2,0.21,0.877,1,0.884277,31
26,20,7,0.21,0.877,1,0.514099,46
26,20,8,0.21,0.877,1,0.722931,11
26,20,12,0.21,0.877,1,0.728851,3
27,10,3,0.197,0.884,1,0.53894,3
27,10,6,0.197,0.884,1,0.401733,38
27,10,8,0.197,0.884,1,0.005432,25
28,20,0,0.222,0.858,1,0.027618,37
