learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,2,0.238,0.877,1,0.738342,0
2,8,2,0.201,0.881,1,0.63327,33
3,10,0,0.215,0.875,1,0.966919,33
3,10,1,0.215,0.875,1,0.489868,23
4,13,4,0.229,0.865,1,0.772644,23
4,13,5,0.229,0.865,1,0.515442,33
4,13,6,0.229,0.865,1,0.19165,12
4,13,9,0.229,0.865,1,0.040222,36
6,19,2,0.22,0.863,1,0.408447,36
6,19,8,0.22,0.863,1,0.146729,25
6,19,10,0.22,0.863,1,0.288422,0
6,19,13,0.22,0.863,1,0.401581,37
6,19,17,0.22,0.863,1,0.951782,34
8,10,2,0.223,0.887,1,0.645782,34
8,10,3,0.223,0.887,1,0.836456,40
9,13,3,0.199,0.871,1,0.2388,36
9,13,7,0.199,0.871,1,0.630981,40
11,2,0,0.194,0.867,1,0.438782,47
12,19,2,0.221,0.877,1,0.976593,48
12,19,3,0.221,0.877,1,0.85144,11
12,19,5,0.221,0.877,1,0.67453,36
12,19,10,0.221,0.877,1,0.459656,17
12,19,12,0.221,0.877,1,0.429749,30
15,15,0,0.218,0.879,1,0.708282,30
15,15,2,0.218,0.879,1,0.322388,17
15,15,6,0.218,0.879,1,0.779694,42
15,15,9,0.218,0.879,1,0.694061,35
15,15,10,0.218,0.879,1,0.299866,22
15,15,11,0.218,0.879,1,0.555267,21
16,8,5,0.201,0.854,1,0.4505,31
16,8,6,0.201,0.854,1,0.720673,41
17,16,1,0.22,0.885,1,0.731995,11
17,16,2,0.22,0.885,1,0.202576,31
17,16,7,0.22,0.885,1,0.227448,43
17,16,11,0.22,0.885,1,0.803558,13
17,16,14,0.22,0.885,1,0.857178,40
18,10,2,0.213,0.871,1,0.174408,14
19,5,4,0.203,0.874,1,0.751068,42
20,16,1,0.203,0.875,1,0.228424,46
20,16,2,0.203,0.875,1,0.051483,22
20,16,5,0.203,0.875,1,0.259308,45
20,16,8,0.203,0.875,1,0.580078,31
20,16,10,0.203,0.875,1,0.06366,38
20,16,11,0.203,0.875,1,0.976227,18
20,16,12,0.203,0.875,1,0.571167,11
21,6,4,0.224,0.868,1,0.803619,11
21,6,5,0.224,0.868,1,0.663849,31
22,11,6,0.213,0.886,1,0.660736,11
24,12,1,0.204,0.882,1,0.698029,18
24,12,3,0.204,0.882,1,0.405701,21
24,12,7,0.204,0.882,1,0.857269,11
24,12,11,0.204,0.882,1,0.968567,1
25,15,3,0.222,0.878,1,0.489716,1
25,15,5,0.222,0.878,1,0.223724,18
26,20,0,0.21,0.877,1,0.2435,47
26,20,2,0.21,0.877,1,0.316315,25
26,20,5,0.21,0.877,1,0.277008,24
26,20,19,0.21,0.877,1,0.750183,38
27,10,5,0.197,0.884,1,0.006226,25
28,20,0,0.222,0.858,1,0.834167,25
28,20,2,0.222,0.858,1,0.348511,12
29,20,0,0.225,0.848,1,0.741333,25
29,20,1,0.225,0.848,1,0.121307,37
29,20,9,0.225,0.848,1,0.980438,27
29,20,10,0.225,0.848,1,0.075592,10
29,20,19,0.225,0.848,1,0.216278,48
30,13,1,0.214,0.883,1,0.324158,27
30,13,6,0.214,0.883,1,0.724579,17
31,10,0,0.21,0.878,1,0.368073,4
31,10,8,0.21,0.878,1,0.857819,21
32,15,2,0.224,0.892,1,0.38205,36
32,15,6,0.224,0.892,1,0.216553,0
32,15,9,0.224,0.892,1,0.365753,5
32,15,11,0.224,0.892,1,0.548706,28
32,15,12,0.224,0.892,1,0.176758,43
32,15,14,0.224,0.892,1,0.988434,44
33,22,3,0.215,0.885,1,0.737091,28
33,22,4,0.215,0.885,1,0.29892,43
33,22,7,0.215,0.885,1,0.875336,44
33,22,9,0.215,0.885,1,0.088837,30
33,22,12,0.215,0.885,1,0.490814,42
33,22,13,0.215,0.885,1,0.234558,27
34,3,0,0.204,0.891,1,0.630341,28
35,23,0,0.211,0.883,1,0.159607,28
35,23,4,0.211,0.883,1,0.340454,17
35,23,5,0.211,0.883,1,0.386902,24
35,23,8,0.211,0.883,1,0.904785,47
36,19,8,0.226,0.864,1,0.608673,24
36,19,9,0.226,0.864,1,0.178436,47
36,19,18,0.226,0.864,1,0.659271,5
37,9,5,0.204,0.862,1,0.451721,5
38,27,11,0.186,0.87,1,0.917511,5
38,27,13,0.186,0.87,1,0.429108,35
38,27,23,0.186,0.87,1,0.985321,25
40,16,6,0.217,0.889,1,0.01062,35
40,16,9,0.217,0.889,1,0.297852,34
40,16,12,0.217,0.889,1,0.4505,42
41,17,1,0.222,0.866,1,0.430847,45
41,17,3,0.222,0.866,1,0.281616,47
41,17,4,0.222,0.866,1,0.266785,13
41,17,6,0.222,0.866,1,0.178589,19
41,17,8,0.222,0.866,1,0.093323,5
41,17,15,0.222,0.866,1,0.887756,35
42,3,1,0.208,0.883,1,0.312531,5
43,19,1,0.208,0.866,1,0.767853,5
43,19,7,0.208,0.866,1,0.780579,28
43,19,10,0.208,0.866,1,0.920441,23
43,19,13,0.208,0.866,1,0.23111,19
44,18,0,0.229,0.874,1,0.666626,39
44,18,3,0.229,0.874,1,0.244324,17
44,18,8,0.229,0.874,1,0.957977,11
44,18,11,0.229,0.874,1,0.454315,20
44,18,15,0.229,0.874,1,0.587524,15
44,18,17,0.229,0.874,1,0.657043,24
45,23,1,0.212,0.857,1,0.864624,24
45,23,2,0.212,0.857,1,0.073792,15
45,23,11,0.212,0.857,1,0.399231,5
45,23,15,0.212,0.857,1,0.235504,12
45,23,20,0.212,0.857,1,0.567291,41
45,23,22,0.212,0.857,1,0.475159,33
47,10,1,0.204,0.889,1,0.661041,12
47,10,3,0.204,0.889,1,0.334625,29
47,10,9,0.204,0.889,1,0.438995,5
48,11,6,0.235,0.876,1,0.630463,44
48,11,8,0.235,0.876,1,0.7146,30
49,29,4,0.196,0.879,1,0.057556,44
49,29,8,0.196,0.879,1,0.752625,43
49,29,15,0.196,0.879,1,0.561646,18
49,29,18,0.196,0.879,1,0.916138,11
50,11,1,0.227,0.872,1,0.325409,18
50,11,4,0.227,0.872,1,0.880463,5
52,16,0,0.214,0.861,1,0.38382,18
52,16,3,0.214,0.861,1,0.263,38
52,16,5,0.214,0.861,1,0.775909,27
52,16,9,0.214,0.861,1,0.123413,35
53,21,3,0.213,0.877,1,0.460632,27
53,21,7,0.213,0.877,1,0.823608,17
53,21,12,0.213,0.877,1,0.272949,47
53,21,13,0.213,0.877,1,0.278717,5
53,21,18,0.213,0.877,1,0.745026,28
53,21,20,0.213,0.877,1,0.883179,22
54,20,1,0.213,0.88,1,0.383972,28
54,20,5,0.213,0.88,1,0.254639,22
54,20,17,0.213,0.88,1,0.508118,39
55,20,10,0.214,0.885,1,0.727539,39
55,20,17,0.214,0.885,1,0.773224,38
56,12,1,0.225,0.878,1,0.370331,39
56,12,3,0.225,0.878,1,0.27063,38
57,27,1,0.2,0.865,1,0.648254,35
57,27,12,0.2,0.865,1,0.443115,22
58,10,3,0.205,0.87,1,0.028931,18
58,10,7,0.205,0.87,1,0.52536,21
59,19,8,0.222,0.869,1,0.593842,18
60,19,0,0.205,0.864,1,0.783447,18
60,19,5,0.205,0.864,1,0.825378,21
60,19,8,0.205,0.864,1,0.057617,5
60,19,12,0.205,0.864,1,0.102661,28
60,19,16,0.205,0.864,1,0.879974,26
61,9,4,0.234,0.885,1,0.442871,26
61,9,6,0.234,0.885,1,0.683136,34
62,4,0,0.236,0.884,1,0.114899,26
63,14,1,0.217,0.88,1,0.679199,14
63,14,8,0.217,0.88,1,0.657471,8
63,14,9,0.217,0.88,1,0.160767,3
63,14,10,0.217,0.88,1,0.130402,24
63,14,12,0.217,0.88,1,0.814178,43
64,14,8,0.203,0.902,1,0.766602,43
64,14,12,0.203,0.902,1,0.035278,11
65,18,1,0.204,0.878,1,0.328491,11
65,18,6,0.204,0.878,1,0.858978,31
65,18,12,0.204,0.878,1,0.561768,39
65,18,13,0.204,0.878,1,0.952942,7
65,18,15,0.204,0.878,1,0.29361,4
65,18,17,0.204,0.878,1,0.493958,33
66,17,1,0.211,0.857,1,0.219818,7
66,17,3,0.211,0.857,1,0.006989,39
66,17,4,0.211,0.857,1,0.764099,42
66,17,11,0.211,0.857,1,0.05954,17
67,9,4,0.209,0.865,1,0.439575,24
68,17,6,0.222,0.872,1,0.202606,24
68,17,11,0.222,0.872,1,0.822021,47
69,19,2,0.226,0.871,1,0.58725,46
69,19,8,0.226,0.871,1,0.748047,0
69,19,9,0.226,0.871,1,0.812225,33
69,19,10,0.226,0.871,1,0.0513,12
69,19,15,0.226,0.871,1,0.229919,30
70,13,8,0.212,0.871,1,0.267914,25
70,13,10,0.212,0.871,1,0.987854,11
71,20,9,0.189,0.874,1,0.579071,11
71,20,14,0.189,0.874,1,0.241486,36
71,20,15,0.189,0.874,1,0.360413,17
71,20,16,0.189,0.874,1,0.528198,30
72,13,2,0.221,0.887,1,0.224304,25
72,13,3,0.221,0.887,1,0.408447,10
72,13,9,0.221,0.887,1,0.640503,9
72,13,11,0.221,0.887,1,0.754639,48
73,18,1,0.207,0.879,1,0.526062,38
73,18,4,0.207,0.879,1,0.503143,27
73,18,10,0.207,0.879,1,0.125885,29
73,18,13,0.207,0.879,1,0.528534,35
73,18,16,0.207,0.879,1,0.855621,18
74,21,5,0.228,0.885,1,0.225922,18
74,21,7,0.228,0.885,1,0.599182,32
74,21,17,0.228,0.885,1,0.301178,1
74,21,20,0.228,0.885,1,0.240265,3
75,1,0,0.223,0.888,1,0.275513,3
76,20,0,0.213,0.869,1,0.948944,32
76,20,5,0.213,0.869,1,0.444366,3
77,17,3,0.196,0.897,1,0.217651,2
77,17,15,0.196,0.897,1,0.272766,22
78,20,0,0.219,0.868,1,0.824097,2
78,20,3,0.219,0.868,1,0.536957,41
78,20,7,0.219,0.868,1,0.630646,25
78,20,9,0.219,0.868,1,0.909607,19
78,20,13,0.219,0.868,1,0.232574,39
78,20,17,0.219,0.868,1,0.131012,28
79,17,2,0.208,0.874,1,0.391479,28
79,17,4,0.208,0.874,1,0.678192,17
79,17,5,0.208,0.874,1,0.365753,24
79,17,11,0.208,0.874,1,0.341736,47
79,17,12,0.208,0.874,1,0.341919,46
79,17,13,0.208,0.874,1,0.915466,7
79,17,15,0.208,0.874,1,0.273254,36
80,7,3,0.21,0.89,1,0.336548,17
81,25,12,0.209,0.869,1,0.545471,39
81,25,13,0.209,0.869,1,0.967072,17
81,25,14,0.209,0.869,1,0.230469,7
