learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,1,0.238,0.877,1,0.355469,0
2,8,1,0.201,0.881,1,0.267181,33
2,8,4,0.201,0.881,1,0.74765,12
2,8,6,0.201,0.881,1,0.136414,29
4,13,0,0.229,0.865,1,0.336487,12
4,13,2,0.229,0.865,1,0.500488,25
4,13,9,0.229,0.865,1,0.127716,36
4,13,12,0.229,0.865,1,0.864441,5
6,19,6,0.22,0.863,1,0.190857,5
6,19,10,0.22,0.863,1,0.864319,28
6,19,17,0.22,0.863,1,0.316162,44
6,19,18,0.22,0.863,1,0.477386,43
7,8,2,0.209,0.866,1,0.105133,30
7,8,7,0.209,0.866,1,0.76416,41
8,10,2,0.223,0.887,1,0.025696,39
9,13,1,0.199,0.871,1,0.143127,39
9,13,3,0.199,0.871,1,0.677979,8
9,13,11,0.199,0.871,1,0.22403,43
9,13,12,0.199,0.871,1,0.28656,42
10,7,0,0.2,0.876,1,0.246094,29
10,7,6,0.2,0.876,1,0.431366,5
11,2,0,0.194,0.867,1,0.252838,44
12,19,1,0.221,0.877,1,0.32428,44
12,19,2,0.221,0.877,1,0.843872,17
12,19,11,0.221,0.877,1,0.371552,25
12,19,15,0.221,0.877,1,0.568542,1
13,8,4,0.232,0.87,1,0.531982,1
13,8,6,0.232,0.87,1,0.247498,18
14,7,0,0.219,0.871,1,0.024811,47
14,7,6,0.219,0.871,1,0.045135,24
15,15,1,0.218,0.879,1,0.851685,24
15,15,8,0.218,0.879,1,0.799133,30
15,15,10,0.218,0.879,1,0.951447,36
15,15,11,0.218,0.879,1,0.582153,12
15,15,12,0.218,0.879,1,0.367432,26
15,15,14,0.218,0.879,1,0.329895,23
17,16,0,0.22,0.885,1,0.838898,3
17,16,4,0.22,0.885,1,0.315338,33
17,16,6,0.22,0.885,1,0.274475,43
17,16,14,0.22,0.885,1,0.081116,18
17,16,15,0.22,0.885,1,0.909119,41
18,10,5,0.213,0.871,1,0.04599,3
18,10,9,0.213,0.871,1,0.106873,38
19,5,1,0.203,0.874,1,0.968597,15
20,16,0,0.203,0.875,1,0.834869,15
20,16,3,0.203,0.875,1,0.602875,30
20,16,11,0.203,0.875,1,0.493317,49
20,16,13,0.203,0.875,1,0.928711,19
22,11,4,0.213,0.886,1,0.588745,49
22,11,5,0.213,0.886,1,0.676788,19
24,12,1,0.204,0.882,1,0.547974,49
24,12,4,0.204,0.882,1,0.939606,24
25,15,7,0.222,0.878,1,0.683533,49
25,15,9,0.222,0.878,1,0.042175,24
25,15,11,0.222,0.878,1,0.249542,25
26,20,7,0.21,0.877,1,0.63916,27
26,20,11,0.21,0.877,1,0.405579,10
26,20,12,0.21,0.877,1,0.312073,34
26,20,15,0.21,0.877,1,0.058807,42
27,10,2,0.197,0.884,1,0.942474,33
27,10,6,0.197,0.884,1,0.410278,45
28,20,0,0.222,0.858,1,0.060181,47
28,20,4,0.222,0.858,1,0.066925,17
28,20,5,0.222,0.858,1,0.663727,30
28,20,12,0.222,0.858,1,0.016052,42
28,20,14,0.222,0.858,1,0.622925,27
29,20,1,0.225,0.848,1,0.359406,17
29,20,4,0.225,0.848,1,0.633911,24
29,20,10,0.225,0.848,1,0.899445,37
29,20,12,0.225,0.848,1,0.556854,41
29,20,17,0.225,0.848,1,0.602905,28
30,13,0,0.214,0.883,1,0.48584,28
